timestamp,service_name,requests_per_second,cpu_utilization,memory_utilization,latency_p50_ms,latency_p99_ms,error_rate,active_connections,bytes_in_per_second,bytes_out_per_second
2026-01-09T06:25:00+00:00,web,142.98,0.4794,0.3117,82.07,207.22,0.003071,62,138069,690446
2026-01-09T06:30:00+00:00,api,127.25,0.4823,0.3784,94.09,254.9,0.0033,64,144048,594222
2026-01-09T06:30:00+00:00,worker,111.76,0.4933,0.4908,79.63,189.12,0.001953,47,136543,407508
2026-01-09T06:30:00+00:00,web,163.17,0.58,0.3705,99.08,256.54,0.001355,78,150843,751698
2026-01-09T06:35:00+00:00,api,113.65,0.4517,0.451,100.84,216.94,0.003262,32,95471,508737
2026-01-09T06:35:00+00:00,worker,114.08,0.4466,0.3259,92.09,256.61,0.001096,60,126963,497343
2026-01-09T06:35:00+00:00,web,159.07,0.4201,0.5781,122.74,358.89,0.0032,80,176145,680581
2026-01-09T06:40:00+00:00,api,86.56,0.3718,0.4343,73.81,194.81,0.003117,49,81693,416950
2026-01-09T06:40:00+00:00,worker,140.47,0.4973,0.3339,89.73,215.03,0.001338,75,130529,592323
2026-01-09T06:40:00+00:00,web,160.89,0.4544,0.5667,88.72,239.02,0.001116,55,136430,722788
2026-01-09T06:45:00+00:00,api,106.29,0.4588,0.4076,88.6,229.46,0.002914,51,105148,405960
2026-01-09T06:45:00+00:00,worker,126.71,0.5245,0.352,90.0,326.34,0.008437,69,126653,549483
2026-01-09T06:45:00+00:00,web,144.91,0.4733,0.4653,81.81,220.6,0.00325,76,127543,696371
2026-01-09T06:50:00+00:00,api,104.63,0.4481,0.3444,111.8,238.12,0.00971,55,118122,432747
2026-01-09T06:50:00+00:00,worker,133.66,0.4655,0.4168,89.7,243.61,0.002424,70,153619,617342
2026-01-09T06:50:00+00:00,web,128.79,0.3428,0.3606,83.52,171.76,0.001701,73,112703,525268
2026-01-09T06:55:00+00:00,api,106.44,0.5129,0.3779,90.7,198.58,0.002337,45,126547,518819
2026-01-09T06:55:00+00:00,worker,110.96,0.3505,0.4526,90.03,191.64,0.001187,72,126430,543071
2026-01-09T06:55:00+00:00,web,134.83,0.3892,0.5638,112.39,308.54,0.002291,81,125260,515973
2026-01-09T07:00:00+00:00,api,121.57,0.4873,0.3637,97.45,217.67,0.002942,67,112153,471899
2026-01-09T07:00:00+00:00,worker,142.62,0.4922,0.3933,120.1,364.47,0.001584,61,129925,500362
2026-01-09T07:00:00+00:00,web,157.68,0.4493,0.4245,97.14,214.94,0.005639,72,167808,612409
2026-01-09T07:05:00+00:00,api,117.0,0.4382,0.4085,115.75,309.69,0.001624,67,118306,463974
2026-01-09T07:05:00+00:00,worker,147.93,0.4845,0.4945,95.99,212.69,0.002351,86,170962,680359
2026-01-09T07:05:00+00:00,web,155.48,0.5877,0.4552,89.4,339.92,0.001236,80,145668,734601
2026-01-09T07:10:00+00:00,api,113.47,0.5301,0.5919,89.26,203.49,0.002246,56,127288,423142
2026-01-09T07:10:00+00:00,worker,149.13,0.5241,0.464,93.53,194.0,0.001414,74,131994,566806
2026-01-09T07:10:00+00:00,web,167.47,0.4668,0.4396,101.61,203.52,0.00134,70,193607,722164
2026-01-09T07:15:00+00:00,api,102.52,0.4487,0.4569,84.83,170.59,0.00413,48,118259,422208
2026-01-09T07:15:00+00:00,worker,140.7,0.3959,0.3914,108.84,223.96,0.001371,87,157603,501284
2026-01-09T07:15:00+00:00,web,140.27,0.4695,0.2,93.49,189.11,0.002864,59,120294,615581
2026-01-09T07:20:00+00:00,api,113.83,0.45,0.5245,88.6,235.22,0.00329,56,127842,456455
2026-01-09T07:20:00+00:00,worker,156.28,0.5544,0.4341,115.64,247.15,0.001095,87,139768,742652
2026-01-09T07:20:00+00:00,web,173.21,0.4337,0.4929,92.14,243.89,0.003244,94,150615,731386
2026-01-09T07:25:00+00:00,api,117.29,0.4582,0.4526,119.85,365.19,0.002611,60,138360,517007
2026-01-09T07:25:00+00:00,worker,159.87,0.5571,0.4051,106.44,278.36,0.001496,67,159643,585487
2026-01-09T07:25:00+00:00,web,190.31,0.5173,0.4271,106.41,235.07,0.003065,94,233157,773985
2026-01-09T07:30:00+00:00,api,100.35,0.3954,0.4577,83.58,220.47,0.007978,55,99279,345863
2026-01-09T07:30:00+00:00,worker,133.79,0.4307,0.366,106.0,234.14,0.001065,58,127814,532807
2026-01-09T07:30:00+00:00,web,153.73,0.3898,0.3749,109.1,229.23,0.003724,70,172131,649195
2026-01-09T07:35:00+00:00,api,110.18,0.4637,0.3882,127.33,296.35,0.005467,42,115307,402280
2026-01-09T07:35:00+00:00,worker,120.95,0.4116,0.4567,81.01,183.11,0.002264,64,115937,494084
2026-01-09T07:35:00+00:00,web,174.31,0.5195,0.3803,97.05,195.27,0.001925,73,181222,849163
2026-01-09T07:40:00+00:00,api,128.77,0.5408,0.3544,95.59,326.19,0.001131,58,149249,568494
2026-01-09T07:40:00+00:00,worker,325.44,0.7301,0.3968,165.99,338.21,0.002749,156,361357,1225046
2026-01-09T07:40:00+00:00,web,159.02,0.464,0.4941,93.71,231.5,0.002212,66,143919,691797
2026-01-09T07:45:00+00:00,api,103.37,0.4447,0.4358,83.68,169.2,0.003648,31,108211,448647
2026-01-09T07:45:00+00:00,worker,126.67,0.4704,0.3941,89.26,198.11,0.002979,64,126894,545661
2026-01-09T07:45:00+00:00,web,132.91,0.4531,0.3649,115.59,303.55,0.006761,63,159278,460530
2026-01-09T07:50:00+00:00,api,106.4,0.4379,0.5796,96.71,334.44,0.002924,57,94489,397231
2026-01-09T07:50:00+00:00,worker,159.65,0.4758,0.4806,102.47,325.52,0.006076,89,160897,652348
2026-01-09T07:50:00+00:00,web,169.46,0.4299,0.4157,95.96,276.43,0.006054,83,204469,799690
2026-01-09T07:55:00+00:00,api,125.43,0.4517,0.3436,94.69,203.07,0.002745,65,127014,492348
2026-01-09T07:55:00+00:00,worker,141.9,0.4183,0.422,94.54,234.43,0.003219,77,137287,651662
2026-01-09T07:55:00+00:00,web,163.37,0.5074,0.4634,90.37,212.37,0.001265,92,159142,793417
2026-01-09T08:00:00+00:00,api,138.19,0.5968,0.4141,110.39,223.8,0.002169,77,163635,594643
2026-01-09T08:00:00+00:00,worker,171.69,0.5256,0.4296,129.56,285.29,0.002398,72,158641,606190
2026-01-09T08:00:00+00:00,web,180.35,0.4342,0.329,101.36,206.32,0.001775,76,184356,770628
2026-01-09T08:05:00+00:00,api,108.08,0.5014,0.3303,127.43,279.37,0.002335,48,123202,524911
2026-01-09T08:05:00+00:00,worker,182.94,0.5313,0.4242,111.76,398.53,0.004544,94,220348,849001
2026-01-09T08:05:00+00:00,web,204.21,0.4561,0.3144,109.39,233.8,0.001861,101,171730,994319
2026-01-09T08:10:00+00:00,api,142.02,0.4878,0.39,142.44,428.26,0.001738,60,168193,510209
2026-01-09T08:10:00+00:00,worker,173.38,0.5975,0.4818,116.08,376.49,0.002782,68,202792,844484
2026-01-09T08:10:00+00:00,web,231.36,0.5169,0.4057,113.44,273.81,0.002007,101,266030,996395
2026-01-09T08:15:00+00:00,api,161.76,0.6156,0.6401,113.51,293.97,0.003478,62,142492,549299
2026-01-09T08:15:00+00:00,worker,172.04,0.5304,0.4902,116.89,255.37,0.002173,87,179949,771292
2026-01-09T08:15:00+00:00,web,199.96,0.5644,0.3674,104.07,265.46,0.001179,108,225309,698824
2026-01-09T08:20:00+00:00,api,121.61,0.4739,0.433,93.53,238.74,0.010865,64,107991,576435
2026-01-09T08:20:00+00:00,worker,170.13,0.4646,0.5847,109.2,252.69,0.001753,109,176896,818966
2026-01-09T08:20:00+00:00,web,187.83,0.5323,0.5359,98.98,334.09,0.006754,87,164931,689618
2026-01-09T08:25:00+00:00,api,95.76,0.4446,0.389,84.63,187.19,0.004651,55,86710,410332
2026-01-09T08:25:00+00:00,worker,146.14,0.5526,0.4872,92.49,200.05,0.001409,88,154911,489849
2026-01-09T08:25:00+00:00,web,187.63,0.539,0.4701,100.97,308.57,0.001947,108,186542,705362
2026-01-09T08:30:00+00:00,api,154.69,0.6069,0.5287,136.53,339.44,0.004089,59,152611,684935
2026-01-09T08:30:00+00:00,worker,149.5,0.4946,0.3,92.94,225.11,0.002228,96,150396,496548
2026-01-09T08:30:00+00:00,web,184.75,0.4359,0.4211,110.65,301.98,0.008146,84,186740,838921
2026-01-09T08:35:00+00:00,api,113.84,0.4096,0.2861,89.02,270.09,0.003439,61,103367,475823
2026-01-09T08:35:00+00:00,worker,158.37,0.5606,0.5435,109.19,220.64,0.00228,89,159652,595363
2026-01-09T08:35:00+00:00,web,161.78,0.5529,0.4835,100.57,208.79,0.001827,80,178177,565382
2026-01-09T08:40:00+00:00,api,127.91,0.5203,0.2909,110.33,248.14,0.001855,65,124116,551695
2026-01-09T08:40:00+00:00,worker,182.15,0.6406,0.3622,108.95,238.38,0.003862,103,160382,669677
2026-01-09T08:40:00+00:00,web,220.6,0.57,0.4571,119.52,265.19,0.004312,123,188578,1004173
2026-01-09T08:45:00+00:00,api,127.85,0.4849,0.3738,94.08,225.07,0.001935,60,113138,531329
2026-01-09T08:45:00+00:00,worker,146.32,0.4288,0.3845,95.49,196.64,0.001108,71,136860,630998
2026-01-09T08:45:00+00:00,web,210.43,0.5696,0.4408,136.64,293.32,0.004409,102,182835,956089
2026-01-09T08:50:00+00:00,api,115.84,0.4746,0.3401,88.45,186.55,0.005585,57,118314,545886
2026-01-09T08:50:00+00:00,worker,160.71,0.4377,0.3426,142.43,286.39,0.001153,77,153892,661919
2026-01-09T08:50:00+00:00,web,233.02,0.5707,0.3289,133.89,443.71,0.00753,128,201918,989966
2026-01-09T08:55:00+00:00,api,126.95,0.4965,0.4478,95.72,215.99,0.001468,73,109622,483986
2026-01-09T08:55:00+00:00,worker,259.92,0.6942,0.5102,138.51,295.5,0.001179,140,304078,937114
2026-01-09T08:55:00+00:00,web,160.13,0.5851,0.3804,92.97,211.28,0.00225,74,154853,683075
2026-01-09T09:00:00+00:00,api,125.62,0.5267,0.3938,100.57,291.62,0.002896,71,103390,515743
2026-01-09T09:00:00+00:00,worker,195.81,0.5455,0.3198,128.24,264.93,0.001054,104,232620,820610
2026-01-09T09:00:00+00:00,web,177.81,0.5328,0.4589,102.61,363.84,0.006773,79,159294,585457
2026-01-09T09:05:00+00:00,api,149.11,0.5346,0.4407,107.57,256.09,0.002076,55,122572,580296
2026-01-09T09:05:00+00:00,worker,177.43,0.5671,0.5513,105.84,221.71,0.001498,88,174599,790748
2026-01-09T09:05:00+00:00,web,201.43,0.6391,0.382,108.86,241.77,0.00399,117,221183,690208
2026-01-09T09:10:00+00:00,api,162.4,0.5019,0.4279,129.75,291.6,0.005917,67,181010,590672
2026-01-09T09:10:00+00:00,worker,235.83,0.6481,0.4656,139.67,280.76,0.002083,123,279134,966088
2026-01-09T09:10:00+00:00,web,176.92,0.537,0.4118,104.92,465.16,0.002242,99,174325,800255
2026-01-09T09:15:00+00:00,api,140.97,0.5005,0.4069,103.61,325.47,0.005075,97,159809,497813
2026-01-09T09:15:00+00:00,worker,175.03,0.524,0.4278,122.76,252.17,0.001204,88,155839,803130
2026-01-09T09:15:00+00:00,web,215.37,0.514,0.3768,110.08,252.88,0.003775,117,178913,777750
2026-01-09T09:20:00+00:00,api,152.95,0.618,0.4423,115.34,467.26,0.003523,61,166395,745803
2026-01-09T09:20:00+00:00,worker,160.89,0.6234,0.4914,111.25,236.94,0.002103,74,180893,655779
2026-01-09T09:20:00+00:00,web,196.63,0.4803,0.3392,110.85,252.48,0.00837,100,223016,964862
2026-01-09T09:25:00+00:00,api,149.65,0.6013,0.292,138.35,330.41,0.004201,103,158986,658188
2026-01-09T09:25:00+00:00,worker,192.08,0.6303,0.2638,124.69,288.75,0.002929,87,234007,673373
2026-01-09T09:25:00+00:00,web,199.96,0.484,0.3426,112.43,284.72,0.003078,92,236021,961684
2026-01-09T09:30:00+00:00,api,148.31,0.5911,0.486,109.42,325.6,0.003803,96,179256,595860
2026-01-09T09:30:00+00:00,worker,192.78,0.5434,0.5291,141.12,401.13,0.001903,100,204215,736324
2026-01-09T09:30:00+00:00,web,191.5,0.5057,0.4928,100.28,218.78,0.00224,107,208861,839715
2026-01-09T09:35:00+00:00,api,141.61,0.5701,0.2,126.42,263.77,0.001076,69,150228,485861
2026-01-09T09:35:00+00:00,worker,165.29,0.5954,0.3388,108.42,326.23,0.002481,83,166607,654835
2026-01-09T09:35:00+00:00,web,193.5,0.4983,0.4351,114.66,231.2,0.004372,98,230178,762665
2026-01-09T09:40:00+00:00,api,132.61,0.515,0.4053,99.62,258.09,0.002028,59,149098,436283
2026-01-09T09:40:00+00:00,worker,187.58,0.5234,0.402,115.58,232.45,0.001672,84,209733,736735
2026-01-09T09:40:00+00:00,web,190.86,0.4811,0.3215,98.25,207.82,0.001186,84,194987,705862
2026-01-09T09:45:00+00:00,api,116.85,0.4994,0.4508,90.5,198.83,0.0026,47,117149,491556
2026-01-09T09:45:00+00:00,worker,178.7,0.6017,0.4431,116.56,277.83,0.005874,88,152947,614712
2026-01-09T09:45:00+00:00,web,202.73,0.522,0.4031,104.34,259.63,0.003595,107,216110,867236
2026-01-09T09:50:00+00:00,api,126.03,0.5154,0.3498,109.86,235.4,0.006858,70,117754,599899
2026-01-09T09:50:00+00:00,worker,181.52,0.4779,0.4654,146.08,354.24,0.001098,115,168146,680791
2026-01-09T09:50:00+00:00,web,227.8,0.5168,0.3416,119.37,494.42,0.002022,137,209230,995348
2026-01-09T09:55:00+00:00,api,132.73,0.5488,0.5143,105.37,476.73,0.005186,67,136353,580849
2026-01-09T09:55:00+00:00,worker,157.7,0.3967,0.541,112.03,279.88,0.002922,81,169293,767097
2026-01-09T09:55:00+00:00,web,236.92,0.5988,0.3778,121.86,265.15,0.004833,116,208082,1137938
2026-01-09T10:00:00+00:00,api,155.58,0.5545,0.4123,110.4,250.14,0.004516,81,177232,559875
2026-01-09T10:00:00+00:00,worker,192.38,0.4751,0.5699,113.18,361.18,0.002845,93,161158,662905
2026-01-09T10:00:00+00:00,web,222.75,0.4817,0.4091,120.59,266.63,0.006026,100,203699,904191
2026-01-09T10:05:00+00:00,api,134.67,0.5424,0.3471,97.65,208.55,0.008782,63,146913,548485
2026-01-09T10:05:00+00:00,worker,201.32,0.638,0.2937,123.13,261.56,0.002356,119,242435,850355
2026-01-09T10:05:00+00:00,web,245.94,0.6079,0.4621,122.03,311.78,0.001231,124,267739,987800
2026-01-09T10:10:00+00:00,api,163.6,0.5774,0.37,121.9,244.64,0.004355,77,135180,558983
2026-01-09T10:10:00+00:00,worker,196.02,0.599,0.4496,112.58,254.42,0.004761,97,175471,863110
2026-01-09T10:10:00+00:00,web,212.84,0.5565,0.3501,109.19,220.36,0.001889,84,254241,830097
2026-01-09T10:15:00+00:00,api,151.47,0.5545,0.3846,110.56,296.59,0.002265,78,135450,665057
2026-01-09T10:15:00+00:00,worker,170.36,0.6251,0.3676,105.66,216.68,0.004177,72,163146,696048
2026-01-09T10:15:00+00:00,web,211.0,0.579,0.3636,128.72,498.48,0.003984,114,253817,833537
2026-01-09T10:20:00+00:00,api,169.3,0.5584,0.4864,129.23,269.06,0.002478,74,153404,643749
2026-01-09T10:20:00+00:00,worker,186.76,0.6276,0.4481,108.97,218.03,0.002434,94,213625,861665
2026-01-09T10:20:00+00:00,web,215.84,0.5012,0.3266,109.03,238.56,0.002852,111,243292,968449
2026-01-09T10:25:00+00:00,api,139.57,0.5707,0.4204,115.9,309.26,0.001691,72,161016,520378
2026-01-09T10:25:00+00:00,worker,179.61,0.5944,0.4204,113.54,233.77,0.008228,84,180950,795923
2026-01-09T10:25:00+00:00,web,198.46,0.52,0.497,111.04,429.43,0.001368,100,238782,653293
2026-01-09T10:30:00+00:00,api,176.82,0.6034,0.2639,118.8,249.08,0.002673,97,156542,693727
2026-01-09T10:30:00+00:00,worker,158.0,0.5069,0.5202,98.33,253.69,0.001686,85,183622,728573
2026-01-09T10:30:00+00:00,web,215.63,0.5979,0.3597,109.54,252.43,0.001409,98,228191,755726
2026-01-09T10:35:00+00:00,api,179.57,0.6047,0.3267,133.87,303.95,0.00378,99,213765,625471
2026-01-09T10:35:00+00:00,worker,174.9,0.5557,0.3459,117.53,354.03,0.002412,89,197661,741002
2026-01-09T10:35:00+00:00,web,188.48,0.5851,0.3926,101.16,263.29,0.001164,96,216952,880664
2026-01-09T10:40:00+00:00,api,166.43,0.5336,0.5679,118.38,242.09,0.002379,79,173370,617839
2026-01-09T10:40:00+00:00,worker,192.41,0.5419,0.494,114.36,246.81,0.002799,82,210532,808412
2026-01-09T10:40:00+00:00,web,219.95,0.5911,0.2602,123.96,349.6,0.001399,124,247410,1042169
2026-01-09T10:45:00+00:00,api,114.77,0.4549,0.5003,107.55,236.67,0.002263,67,103236,549845
2026-01-09T10:45:00+00:00,worker,172.95,0.5174,0.4446,102.38,231.76,0.002325,94,165908,810413
2026-01-09T10:45:00+00:00,web,233.52,0.6436,0.511,113.95,246.85,0.003237,130,219921,978925
2026-01-09T10:50:00+00:00,api,131.33,0.5531,0.3429,96.62,196.5,0.003693,64,145560,602148
2026-01-09T10:50:00+00:00,worker,171.87,0.613,0.4478,112.48,358.76,0.001086,84,158016,627590
2026-01-09T10:50:00+00:00,web,212.67,0.4956,0.3121,109.26,256.7,0.003496,98,186985,995294
2026-01-09T10:55:00+00:00,api,156.88,0.6171,0.4818,114.03,426.45,0.001139,77,185803,634985
2026-01-09T10:55:00+00:00,worker,196.97,0.5858,0.4933,114.42,393.38,0.001632,87,202967,935450
2026-01-09T10:55:00+00:00,web,240.04,0.5482,0.4178,123.13,269.31,0.002243,118,211238,862629
2026-01-09T11:00:00+00:00,api,180.53,0.6352,0.3572,121.12,280.75,0.003432,94,207460,663582
2026-01-09T11:00:00+00:00,worker,183.89,0.5562,0.3482,134.61,321.13,0.001497,76,178886,900163
2026-01-09T11:00:00+00:00,web,240.05,0.6711,0.4432,122.91,254.39,0.001233,110,281370,1016617
2026-01-09T11:05:00+00:00,api,160.64,0.5035,0.3299,124.22,309.94,0.00162,77,195524,708292
2026-01-09T11:05:00+00:00,worker,221.89,0.5583,0.3535,124.81,339.87,0.00419,112,227497,1076314
2026-01-09T11:05:00+00:00,web,208.73,0.4806,0.275,108.9,272.37,0.001552,96,192634,928057
2026-01-09T11:10:00+00:00,api,125.62,0.4861,0.3332,108.78,255.95,0.002816,81,141375,562850
2026-01-09T11:10:00+00:00,worker,167.41,0.5989,0.3618,103.37,329.16,0.007141,72,147030,706229
2026-01-09T11:10:00+00:00,web,206.6,0.5537,0.3388,109.73,491.76,0.001611,128,201793,1013475
2026-01-09T11:15:00+00:00,api,167.68,0.5416,0.4942,129.46,294.95,0.002597,90,149797,730632
2026-01-09T11:15:00+00:00,worker,136.49,0.4822,0.3524,88.74,212.76,0.002783,70,140391,591821
2026-01-09T11:15:00+00:00,web,428.27,0.9441,0.4062,185.95,456.22,0.018714,216,438981,1673703
2026-01-09T11:20:00+00:00,api,153.18,0.5224,0.5342,107.32,223.68,0.007807,67,145249,681731
2026-01-09T11:20:00+00:00,worker,209.72,0.6301,0.3798,133.6,269.45,0.001191,101,231883,1002567
2026-01-09T11:20:00+00:00,web,227.17,0.5834,0.3735,111.36,243.45,0.003155,111,264318,1067784
2026-01-09T11:25:00+00:00,api,143.52,0.5365,0.4818,110.14,319.23,0.00297,62,144282,497733
2026-01-09T11:25:00+00:00,worker,168.94,0.5421,0.4392,111.97,292.85,0.002932,94,186465,654928
2026-01-09T11:25:00+00:00,web,215.83,0.4679,0.3874,118.34,394.45,0.0059,120,258600,710126
2026-01-09T11:30:00+00:00,api,174.58,0.617,0.3155,159.89,359.19,0.001743,93,173930,752531
2026-01-09T11:30:00+00:00,worker,181.57,0.6399,0.3271,110.3,306.47,0.00237,79,218409,804601
2026-01-09T11:30:00+00:00,web,230.04,0.6472,0.3432,139.0,306.8,0.00288,98,209536,953523
2026-01-09T11:35:00+00:00,api,154.83,0.5509,0.3623,120.42,256.47,0.00279,81,177552,592907
2026-01-09T11:35:00+00:00,worker,166.18,0.5654,0.3765,103.79,222.68,0.001337,74,164152,628445
2026-01-09T11:35:00+00:00,web,225.77,0.5792,0.3978,116.88,247.81,0.001567,115,225880,1088730
2026-01-09T11:40:00+00:00,api,149.69,0.5435,0.4759,119.95,255.43,0.001149,70,137021,579479
2026-01-09T11:40:00+00:00,worker,168.02,0.5741,0.3962,105.89,382.09,0.00127,93,165552,816151
2026-01-09T11:40:00+00:00,web,198.9,0.4593,0.4768,103.13,385.89,0.006931,125,233515,672303
2026-01-09T11:45:00+00:00,api,153.07,0.5342,0.3077,109.89,307.72,0.001193,82,161520,505443
2026-01-09T11:45:00+00:00,worker,201.46,0.6043,0.3681,119.14,247.71,0.002383,104,183248,918203
2026-01-09T11:45:00+00:00,web,227.73,0.7107,0.4074,117.15,281.53,0.007491,110,202503,963083
2026-01-09T11:50:00+00:00,api,170.27,0.5594,0.3989,129.43,344.85,0.005297,85,191824,617146
2026-01-09T11:50:00+00:00,worker,216.33,0.65,0.5379,136.1,277.17,0.004965,109,182166,944389
2026-01-09T11:50:00+00:00,web,246.46,0.5277,0.4004,155.87,378.34,0.003824,132,222376,1148223
2026-01-09T11:55:00+00:00,api,147.55,0.5441,0.5508,115.42,246.19,0.00128,84,121217,686125
2026-01-09T11:55:00+00:00,worker,213.6,0.611,0.3023,122.96,313.69,0.002949,94,260299,855665
2026-01-09T11:55:00+00:00,web,208.46,0.4959,0.5354,105.34,225.21,0.001159,101,239113,955519
2026-01-09T12:00:00+00:00,api,154.95,0.6103,0.429,127.43,334.37,0.001791,74,177430,659032
2026-01-09T12:00:00+00:00,worker,183.18,0.5661,0.3083,122.66,279.86,0.002229,87,204236,706605
2026-01-09T12:00:00+00:00,web,221.34,0.5876,0.3026,113.64,318.24,0.001284,106,211233,815323
2026-01-09T12:05:00+00:00,api,161.74,0.6171,0.4334,127.6,268.58,0.003652,84,197405,579528
2026-01-09T12:05:00+00:00,worker,175.77,0.4977,0.3506,124.19,362.66,0.00223,98,172034,807583
2026-01-09T12:05:00+00:00,web,248.72,0.5768,0.3322,119.7,401.23,0.001124,131,232880,974586
2026-01-09T12:10:00+00:00,api,141.68,0.5047,0.5451,110.1,241.44,0.007103,69,168600,498734
2026-01-09T12:10:00+00:00,worker,161.93,0.5496,0.3753,114.13,232.61,0.001641,99,182738,594877
2026-01-09T12:10:00+00:00,web,210.63,0.6011,0.6079,108.46,218.43,0.003118,109,232212,944556
2026-01-09T12:15:00+00:00,api,153.68,0.5431,0.2904,119.82,387.14,0.006775,72,157762,520893
2026-01-09T12:15:00+00:00,worker,187.08,0.5226,0.3784,131.18,340.89,0.00362,92,197513,793340
2026-01-09T12:15:00+00:00,web,193.37,0.5208,0.3646,113.79,283.09,0.002324,96,167680,776039
2026-01-09T12:20:00+00:00,api,116.17,0.4308,0.5501,97.02,219.04,0.004723,63,96081,386560
2026-01-09T12:20:00+00:00,worker,186.68,0.6301,0.3841,114.02,286.8,0.004597,106,215823,915588
2026-01-09T12:20:00+00:00,web,212.4,0.6388,0.3967,110.71,329.51,0.001568,111,188133,1032560
2026-01-09T12:25:00+00:00,api,169.69,0.5999,0.3819,127.55,260.11,0.001763,85,166838,638929
2026-01-09T12:25:00+00:00,worker,201.55,0.6659,0.4923,114.51,268.26,0.002924,102,193090,764216
2026-01-09T12:25:00+00:00,web,224.98,0.5426,0.2234,114.71,265.12,0.003301,127,187189,828290
2026-01-09T12:30:00+00:00,api,143.81,0.4354,0.2032,112.26,231.12,0.001869,63,137857,543594
2026-01-09T12:30:00+00:00,worker,199.77,0.6896,0.4669,125.04,324.97,0.001148,91,240102,897532
2026-01-09T12:30:00+00:00,web,208.27,0.4862,0.5399,104.79,369.62,0.007428,89,186098,1002740
2026-01-09T12:35:00+00:00,api,161.45,0.6063,0.3981,114.9,359.25,0.001842,82,158308,603054
2026-01-09T12:35:00+00:00,worker,190.9,0.5921,0.4847,111.12,227.31,0.00282,114,186186,907364
2026-01-09T12:35:00+00:00,web,212.27,0.6539,0.2366,107.54,283.31,0.001402,99,205498,704655
2026-01-09T12:40:00+00:00,api,128.82,0.5391,0.3007,102.34,258.17,0.003999,90,131016,612361
2026-01-09T12:40:00+00:00,worker,192.36,0.4934,0.3983,142.63,395.28,0.001259,92,195346,744022
2026-01-09T12:40:00+00:00,web,185.56,0.4238,0.4272,116.88,277.41,0.001296,79,186071,747560
2026-01-09T12:45:00+00:00,api,174.97,0.5381,0.3775,117.95,411.74,0.001158,110,143513,726689
2026-01-09T12:45:00+00:00,worker,186.63,0.6058,0.3569,112.11,244.75,0.004123,100,196487,638208
2026-01-09T12:45:00+00:00,web,202.28,0.5222,0.278,107.61,293.94,0.002907,91,243486,725288
2026-01-09T12:50:00+00:00,api,177.87,0.5719,0.3882,124.97,337.34,0.003129,97,152766,853343
2026-01-09T12:50:00+00:00,worker,154.16,0.4549,0.5611,117.14,275.49,0.006579,66,155885,614998
2026-01-09T12:50:00+00:00,web,232.88,0.6587,0.4286,137.82,279.82,0.001353,122,257238,937964
2026-01-09T12:55:00+00:00,api,172.77,0.6522,0.4827,125.66,441.08,0.001457,85,210705,660864
2026-01-09T12:55:00+00:00,worker,148.67,0.4575,0.362,108.25,306.82,0.002303,69,136380,725680
2026-01-09T12:55:00+00:00,web,250.84,0.673,0.4426,121.96,244.88,0.005603,122,252688,954808
2026-01-09T13:00:00+00:00,api,178.67,0.6367,0.3904,120.49,248.02,0.003623,81,199165,626941
2026-01-09T13:00:00+00:00,worker,202.55,0.6256,0.441,117.66,264.94,0.005832,98,198811,796246
2026-01-09T13:00:00+00:00,web,218.77,0.6132,0.434,113.49,241.49,0.00208,128,238281,847553
2026-01-09T13:05:00+00:00,api,172.18,0.6045,0.2198,135.6,380.87,0.002189,97,187527,598519
2026-01-09T13:05:00+00:00,worker,179.48,0.5511,0.3679,105.83,251.26,0.005617,105,214656,720573
2026-01-09T13:05:00+00:00,web,199.17,0.5009,0.2881,108.67,240.04,0.001331,88,231319,795447
2026-01-09T13:10:00+00:00,api,177.36,0.5857,0.4908,123.24,279.29,0.00431,92,182874,624024
2026-01-09T13:10:00+00:00,worker,166.48,0.4917,0.4189,107.47,256.22,0.002401,92,184181,575356
2026-01-09T13:10:00+00:00,web,252.18,0.6307,0.2495,123.68,312.02,0.001791,137,282090,1237895
2026-01-09T13:15:00+00:00,api,146.82,0.4927,0.3821,106.32,260.89,0.001258,43,121621,665168
2026-01-09T13:15:00+00:00,worker,182.2,0.5761,0.389,117.8,345.13,0.001002,91,209415,809434
2026-01-09T13:15:00+00:00,web,262.62,0.6541,0.4117,125.12,333.07,0.002969,141,279189,1069564
2026-01-09T13:20:00+00:00,api,168.55,0.6457,0.332,119.1,279.43,0.003253,95,143198,766565
2026-01-09T13:20:00+00:00,worker,186.39,0.5791,0.2128,113.0,257.52,0.001125,85,191200,647088
2026-01-09T13:20:00+00:00,web,261.67,0.622,0.4287,124.08,316.12,0.001584,127,243389,1237360
2026-01-09T13:25:00+00:00,api,152.49,0.5213,0.2746,110.08,248.7,0.002352,65,158923,671474
2026-01-09T13:25:00+00:00,worker,166.33,0.4771,0.4129,101.5,216.02,0.00667,84,155981,589501
2026-01-09T13:25:00+00:00,web,215.84,0.5633,0.3568,107.32,221.73,0.004905,124,217642,901923
2026-01-09T13:30:00+00:00,api,171.76,0.5641,0.4144,132.77,295.68,0.002801,88,169199,784504
2026-01-09T13:30:00+00:00,worker,219.37,0.5784,0.339,127.0,412.17,0.006312,103,224108,1053901
2026-01-09T13:30:00+00:00,web,211.9,0.5496,0.438,126.89,274.72,0.003242,105,210667,814063
